Time,refrigerator,kitchen_outlets1,kitchen_outlets2,microwave,lighting
2011-04-25 06:45:00,164,0,1,5,9
2011-04-25 06:46:00,164,0,1,5,9
2011-04-25 06:47:00,163,0,1,5,9
2011-04-25 06:48:00,163,0,1,5,9
2011-04-25 06:49:00,162,0,1,5,9
2011-04-25 06:50:00,162,0,1,5,9
2011-04-25 06:51:00,161,0,1,5,9
2011-04-25 06:52:00,162,0,1,5,9
2011-04-25 06:53:00,161,0,1,5,9
2011-04-25 06:54:00,161,0,1,5,9
2011-04-25 06:55:00,160,0,1,5,9
2011-04-25 06:56:00,159,0,2,5,9
2011-04-25 06:57:00,160,0,1,5,9
2011-04-25 06:58:00,160,0,1,5,9
2011-04-25 06:59:00,159,0,1,5,9
2011-04-25 07:00:00,160,0,1,5,9
2011-04-25 07:01:00,159,0,1,5,9
2011-04-25 07:02:00,156,1,1,5,9
2011-04-25 07:03:00,7,1,1,4,8
2011-04-25 07:04:00,7,1,1,4,8
2011-04-25 07:05:00,7,1,1,5,8
2011-04-25 07:06:00,7,1,1,5,8
2011-04-25 07:07:00,7,1,1,5,8
2011-04-25 07:08:00,7,1,1,5,8
2011-04-25 07:09:00,7,1,1,5,8
2011-04-25 07:10:00,7,1,1,5,8
2011-04-25 07:11:00,7,1,1,4,8
2011-04-25 07:12:00,6,1,1,5,8
2011-04-25 07:13:00,7,1,1,4,8
2011-04-25 07:14:00,198,1,1,5,9
2011-04-25 07:15:00,198,0,1,5,9
2011-04-25 07:16:00,196,0,2,5,9
2011-04-25 07:17:00,196,0,1,5,9
2011-04-25 07:18:00,195,1,1,5,9
2011-04-25 07:19:00,13,1,1,4,8
2011-04-25 07:20:00,45,1,1,5,8
2011-04-25 07:21:00,6,1,1,4,8
2011-04-25 07:22:00,7,1,1,4,8
2011-04-25 07:23:00,7,1,1,4,8
2011-04-25 07:24:00,6,1,1,4,8
2011-04-25 07:25:00,7,1,1,5,8
2011-04-25 07:26:00,7,1,1,5,8
2011-04-25 07:27:00,7,1,1,4,8
2011-04-25 07:28:00,6,1,1,4,8
2011-04-25 07:29:00,7,1,1,4,8
2011-04-25 07:30:00,7,1,1,5,8
2011-04-25 07:31:00,7,1,1,5,8
2011-04-25 07:32:00,193,1,1,5,9
2011-04-25 07:33:00,192,0,1,5,9
2011-04-25 07:34:00,181,0,1,5,9
2011-04-25 07:35:00,176,0,1,5,9
2011-04-25 07:36:00,175,0,1,5,9
2011-04-25 07:37:00,174,0,1,5,9
2011-04-25 07:38:00,172,0,1,5,9
2011-04-25 07:39:00,171,0,1,5,9
2011-04-25 07:40:00,170,0,1,5,9
2011-04-25 07:41:00,170,0,1,5,9
2011-04-25 07:42:00,169,0,1,5,9
2011-04-25 07:43:00,169,0,1,5,9
2011-04-25 07:44:00,168,0,1,5,9
2011-04-25 07:45:00,168,0,1,5,9
2011-04-25 07:46:00,168,0,1,5,9
2011-04-25 07:47:00,166,0,1,5,9
2011-04-25 07:48:00,167,0,1,5,9
2011-04-25 07:49:00,166,0,1,5,9
2011-04-25 07:50:00,165,0,1,5,9
2011-04-25 07:51:00,165,0,1,5,9
2011-04-25 07:52:00,164,0,2,5,9
2011-04-25 07:53:00,164,0,1,5,9
2011-04-25 07:54:00,163,0,1,5,9
2011-04-25 07:55:00,163,0,1,5,9
2011-04-25 07:56:00,164,0,1,5,9
2011-04-25 07:57:00,163,0,2,5,9
2011-04-25 07:58:00,163,0,1,5,9
2011-04-25 07:59:00,163,0,1,5,9
2011-04-25 08:00:00,163,0,1,5,9
2011-04-25 08:01:00,162,0,1,5,9
2011-04-25 08:02:00,161,0,1,5,9
2011-04-25 08:03:00,161,0,1,5,9
2011-04-25 08:04:00,158,1,1,5,9
2011-04-25 08:05:00,7,1,1,4,8
2011-04-25 08:06:00,7,1,1,4,8
2011-04-25 08:07:00,6,1,1,4,8
2011-04-25 08:08:00,7,1,1,4,8
2011-04-25 08:09:00,7,1,1,5,8
2011-04-25 08:10:00,6,1,1,4,8
2011-04-25 08:11:00,7,1,1,4,8
2011-04-25 08:12:00,7,1,1,5,8
2011-04-25 08:13:00,7,1,1,4,8
2011-04-25 08:14:00,7,1,1,5,8
2011-04-25 08:15:00,7,1,1,5,8
2011-04-25 08:16:00,7,1,1,5,8
2011-04-25 08:17:00,7,1,1,4,8
2011-04-25 08:18:00,6,1,1,5,8
2011-04-25 08:19:00,7,1,1,4,8
2011-04-25 08:20:00,7,1,1,5,8
2011-04-25 08:21:00,7,1,1,5,8
2011-04-25 08:22:00,7,1,1,4,8
2011-04-25 08:23:00,7,1,1,4,8
2011-04-25 08:24:00,7,1,1,5,8
2011-04-25 08:25:00,7,1,1,4,8
2011-04-25 08:26:00,7,1,1,4,8
2011-04-25 08:27:00,7,1,1,5,8
2011-04-25 08:28:00,7,1,1,4,8
2011-04-25 08:29:00,7,1,1,5,8
2011-04-25 08:30:00,7,1,1,5,8
2011-04-25 08:31:00,7,1,1,5,8
2011-04-25 08:32:00,7,0,1,4,8
2011-04-25 08:33:00,7,1,1,4,8
2011-04-25 08:34:00,191,1,2,5,9
2011-04-25 08:35:00,188,0,1,5,9
2011-04-25 08:36:00,177,0,1,5,9
2011-04-25 08:37:00,175,0,2,5,9
2011-04-25 08:38:00,173,0,1,5,9
2011-04-25 08:39:00,170,0,1,5,9
2011-04-25 08:40:00,170,0,1,5,9
2011-04-25 08:41:00,169,0,1,5,9
2011-04-25 08:42:00,168,0,1,5,9
2011-04-25 08:43:00,167,0,1,5,9
2011-04-25 08:44:00,166,0,2,5,9
2011-04-25 08:45:00,166,0,1,5,9
2011-04-25 08:46:00,165,0,1,5,9
2011-04-25 08:47:00,166,0,1,5,9
2011-04-25 08:48:00,165,0,1,5,9
2011-04-25 08:49:00,165,0,1,5,9
2011-04-25 08:50:00,165,0,2,5,9
2011-04-25 08:51:00,165,0,1,5,9
2011-04-25 08:52:00,352,1,1,5,10
2011-04-25 08:53:00,351,1,1,5,10
2011-04-25 08:54:00,350,1,1,5,10
2011-04-25 08:55:00,349,1,1,5,10
2011-04-25 08:56:00,350,1,1,5,10
2011-04-25 08:57:00,171,0,1,5,9
2011-04-25 08:58:00,201,0,2,5,9
2011-04-25 08:59:00,164,0,1,5,9
2011-04-25 09:00:00,166,0,1,5,9
2011-04-25 09:01:00,164,0,1,5,9
2011-04-25 09:02:00,164,1,1,5,9
2011-04-25 09:03:00,7,1,1,4,8
2011-04-25 09:04:00,6,1,1,5,8
2011-04-25 09:05:00,7,1,1,4,8
2011-04-25 09:06:00,7,1,1,5,8
2011-04-25 09:07:00,7,1,1,5,8
2011-04-25 09:08:00,7,1,1,4,8
2011-04-25 09:09:00,6,1,1,4,8
2011-04-25 09:10:00,7,0,1,4,8
2011-04-25 09:11:00,7,1,1,4,8
2011-04-25 09:12:00,6,1,1,4,8
2011-04-25 09:13:00,6,1,1,5,8
2011-04-25 09:14:00,7,1,1,4,8
2011-04-25 09:15:00,7,1,1,4,8
2011-04-25 09:16:00,7,1,1,4,8
2011-04-25 09:17:00,6,1,1,5,8
2011-04-25 09:18:00,7,1,1,4,8
2011-04-25 09:19:00,6,1,1,4,8
2011-04-25 09:20:00,7,1,1,5,8
2011-04-25 09:21:00,7,1,1,5,8
2011-04-25 09:22:00,7,1,1,5,8
2011-04-25 09:23:00,7,1,1,4,8
2011-04-25 09:24:00,7,1,1,5,8
2011-04-25 09:25:00,6,1,1,5,8
2011-04-25 09:26:00,6,1,1,4,8
2011-04-25 09:27:00,6,1,1,5,8
2011-04-25 09:28:00,7,1,1,5,8
2011-04-25 09:29:00,7,1,1,4,8
2011-04-25 09:30:00,7,1,1,4,8
2011-04-25 09:31:00,192,1,1,5,9
2011-04-25 09:32:00,185,0,1,5,9
2011-04-25 09:33:00,175,0,1,5,9
2011-04-25 09:34:00,174,0,1,5,9
2011-04-25 09:35:00,173,0,1,5,9
2011-04-25 09:36:00,171,0,1,5,9
2011-04-25 09:37:00,170,0,1,5,9
2011-04-25 09:38:00,169,0,1,5,9
2011-04-25 09:39:00,169,0,1,5,9
2011-04-25 09:40:00,168,0,1,5,9
2011-04-25 09:41:00,167,0,1,5,9
2011-04-25 09:42:00,168,0,1,5,9
2011-04-25 09:43:00,167,0,1,5,9
2011-04-25 09:44:00,167,0,1,5,9
2011-04-25 09:45:00,166,13,1,5,130
2011-04-25 09:46:00,166,13,1,5,141
2011-04-25 09:47:00,166,13,1,5,151
2011-04-25 09:48:00,205,13,1,6,160
2011-04-25 09:49:00,207,13,1,5,160
2011-04-25 09:50:00,170,13,1,6,160
2011-04-25 09:51:00,169,17,1072,5,157
2011-04-25 09:52:00,158,17,1069,4,152
2011-04-25 09:53:00,158,17,1060,4,152
2011-04-25 09:54:00,157,17,1060,4,152
2011-04-25 09:55:00,157,18,1059,4,152
2011-04-25 09:56:00,156,18,1060,4,153
2011-04-25 09:57:00,156,18,1060,4,153
2011-04-25 09:58:00,164,18,1059,6,158
2011-04-25 09:59:00,164,18,1069,5,159
2011-04-25 10:00:00,164,13,1,5,158
2011-04-25 10:01:00,163,13,1,5,159
2011-04-25 10:02:00,163,18,1068,5,158
2011-04-25 10:03:00,162,14,1,5,158
2011-04-25 10:04:00,6,19,1067,5,157
2011-04-25 10:05:00,6,19,1056,5,157
2011-04-25 10:06:00,7,14,1,5,157
2011-04-25 10:07:00,6,19,1064,5,157
2011-04-25 10:08:00,6,15,1,5,156
2011-04-25 10:09:00,7,14,1,5,156
2011-04-25 10:10:00,6,20,1061,5,155
2011-04-25 10:11:00,6,14,1,5,155
2011-04-25 10:12:00,7,15,1,5,155
2011-04-25 10:13:00,7,19,1064,5,155
2011-04-25 10:14:00,6,14,1,5,154
2011-04-25 10:15:00,6,14,1,5,154
2011-04-25 10:16:00,6,19,1062,5,154
2011-04-25 10:17:00,6,14,1,5,153
2011-04-25 10:18:00,6,15,1,5,152
2011-04-25 10:19:00,6,19,1054,5,152
2011-04-25 10:20:00,6,18,1049,5,152
2011-04-25 10:21:00,6,14,1,5,151
2011-04-25 10:22:00,6,14,1,5,152
2011-04-25 10:23:00,6,19,1058,5,152
2011-04-25 10:24:00,7,14,1,5,152
2011-04-25 10:25:00,6,14,1,5,151
2011-04-25 10:26:00,6,19,1057,5,151
2011-04-25 10:27:00,6,14,1,5,151
2011-04-25 10:28:00,6,14,1,5,151
2011-04-25 10:29:00,7,19,1056,5,149
2011-04-25 10:30:00,7,14,1,5,149
2011-04-25 10:31:00,7,14,1,5,150
2011-04-25 10:32:00,6,19,1060,5,150
2011-04-25 10:33:00,7,14,1,5,151
2011-04-25 10:34:00,191,14,1,5,151
2011-04-25 10:35:00,190,18,1059,5,152
2011-04-25 10:36:00,176,18,1055,5,151
2011-04-25 10:37:00,173,13,1,5,150
2011-04-25 10:38:00,170,13,1,5,150
2011-04-25 10:39:00,169,18,1063,5,150
2011-04-25 10:40:00,169,13,1,5,148
2011-04-25 10:41:00,169,14,1,5,148
2011-04-25 10:42:00,351,18,1062,6,148
2011-04-25 10:43:00,353,12,1,6,149
2011-04-25 10:44:00,351,12,1,6,148
2011-04-25 10:45:00,349,17,1068,6,150
2011-04-25 10:46:00,351,12,1,6,148
2011-04-25 10:47:00,172,13,1,5,147
2011-04-25 10:48:00,171,18,1064,5,147
2011-04-25 10:49:00,199,18,1056,6,147
2011-04-25 10:50:00,165,13,1,5,146
2011-04-25 10:51:00,166,13,1,5,147
2011-04-25 10:52:00,165,18,1058,5,147
2011-04-25 10:53:00,165,13,1,5,147
2011-04-25 10:54:00,165,13,1,6,147
2011-04-25 10:55:00,165,18,1055,5,147
2011-04-25 10:56:00,165,13,1,5,146
2011-04-25 10:57:00,163,13,1,5,146
2011-04-25 10:58:00,163,13,1,5,147
2011-04-25 10:59:00,162,18,1056,5,146
2011-04-25 11:00:00,162,13,1,5,147
2011-04-25 11:01:00,162,13,1,5,146
2011-04-25 11:02:00,162,18,1052,5,146
2011-04-25 11:03:00,161,13,1,5,149
2011-04-25 11:04:00,161,13,1,5,147
2011-04-25 11:05:00,161,14,1,5,148
2011-04-25 11:06:00,6,19,1046,5,147
2011-04-25 11:07:00,6,14,1,5,147
2011-04-25 11:08:00,6,14,1,5,145
2011-04-25 11:09:00,6,14,1,5,145
2011-04-25 11:10:00,6,19,1044,5,144
2011-04-25 11:11:00,6,14,1,5,145
2011-04-25 11:12:00,6,14,1,5,145
2011-04-25 11:13:00,7,19,1051,5,145
2011-04-25 11:14:00,7,18,1041,5,145
2011-04-25 11:15:00,6,14,1,5,145
2011-04-25 11:16:00,6,15,1,5,145
2011-04-25 11:17:00,6,19,1054,5,145
2011-04-25 11:18:00,7,14,1,5,145
2011-04-25 11:19:00,6,14,1,5,147
2011-04-25 11:20:00,6,14,1,5,149
2011-04-25 11:21:00,6,19,1061,5,146
2011-04-25 11:22:00,6,14,1,5,146
2011-04-25 11:23:00,6,15,1,5,149
2011-04-25 11:24:00,6,14,1,5,148
2011-04-25 11:25:00,7,19,1058,63,148
2011-04-25 11:26:00,7,14,1,47,146
2011-04-25 11:27:00,7,14,1,47,146
2011-04-25 11:28:00,7,19,1055,47,146
2011-04-25 11:29:00,7,14,1,47,146
2011-04-25 11:30:00,7,14,1,47,146
2011-04-25 11:31:00,7,19,1049,45,146
2011-04-25 11:32:00,6,19,1047,45,147
2011-04-25 11:33:00,7,14,1,45,149
2011-04-25 11:34:00,7,14,1,45,149
2011-04-25 11:35:00,7,19,1047,45,149
2011-04-25 11:36:00,193,14,1,46,147
2011-04-25 11:37:00,187,13,1,46,147
2011-04-25 11:38:00,175,18,1047,46,147
2011-04-25 11:39:00,175,13,1,46,147
2011-04-25 11:40:00,171,13,1,46,147
2011-04-25 11:41:00,168,18,1055,46,150
2011-04-25 11:42:00,168,18,1052,45,151
2011-04-25 11:43:00,168,13,1,45,147
2011-04-25 11:44:00,166,13,1,46,147
2011-04-25 11:45:00,168,18,1054,46,148
2011-04-25 11:46:00,165,13,1,46,147
2011-04-25 11:47:00,165,13,1,46,147
2011-04-25 11:48:00,166,18,1043,46,147
2011-04-25 11:49:00,164,13,1,46,148
2011-04-25 11:50:00,164,13,1,45,147
2011-04-25 11:51:00,162,18,1051,46,147
2011-04-25 11:52:00,163,13,1,46,147
2011-04-25 11:53:00,161,0,1,45,9
2011-04-25 11:54:00,197,4,1052,45,9
2011-04-25 11:55:00,161,0,1,45,9
2011-04-25 11:56:00,162,0,1,45,9
2011-04-25 11:57:00,161,0,1,45,9
2011-04-25 11:58:00,196,4,1055,45,9
2011-04-25 11:59:00,161,0,1,45,9
2011-04-25 12:00:00,161,0,1,45,9
2011-04-25 12:01:00,161,0,2,6,9
2011-04-25 12:02:00,197,0,1,6,9
2011-04-25 12:03:00,160,0,1,6,9
2011-04-25 12:04:00,160,0,1,6,9
2011-04-25 12:05:00,159,0,1,6,9
2011-04-25 12:06:00,159,0,1,5,9
2011-04-25 12:07:00,159,0,1,5,9
2011-04-25 12:08:00,451,1,1,5,10
2011-04-25 12:09:00,440,1,1,5,10
2011-04-25 12:10:00,420,1,1,5,10
2011-04-25 12:11:00,418,1,2,5,10
2011-04-25 12:12:00,418,1,1,5,10
2011-04-25 12:13:00,418,1,1,5,10
2011-04-25 12:14:00,418,1,1,5,10
2011-04-25 12:15:00,600,3,1,6,11
2011-04-25 12:16:00,600,3,1,6,75
2011-04-25 12:17:00,598,3,2,6,147
2011-04-25 12:18:00,598,3,1,6,149
2011-04-25 12:19:00,597,3,1,6,151
2011-04-25 12:20:00,422,2,1,6,155
2011-04-25 12:21:00,451,2,1,6,158
2011-04-25 12:22:00,416,2,1,6,158
2011-04-25 12:23:00,416,1,1,6,158
2011-04-25 12:24:00,416,1,1,6,158
2011-04-25 12:25:00,416,2,1,6,158
2011-04-25 12:26:00,415,1,1,6,159
2011-04-25 12:27:00,7,0,1,5,157
2011-04-25 12:28:00,8,1,1,5,156
2011-04-25 12:29:00,8,0,1,5,157
2011-04-25 12:30:00,7,1,1,5,157
2011-04-25 12:31:00,7,1,1,5,157
2011-04-25 12:32:00,8,1,1,5,157
2011-04-25 12:33:00,8,1,1,5,156
2011-04-25 12:34:00,8,1,1,5,154
2011-04-25 12:35:00,7,1,1,5,154
2011-04-25 12:36:00,8,0,1,5,153
2011-04-25 12:37:00,8,1,1,5,152
2011-04-25 12:38:00,8,0,1,5,152
2011-04-25 12:39:00,7,0,1,5,152
2011-04-25 12:40:00,8,1,1,5,151
2011-04-25 12:41:00,7,0,1,5,151
2011-04-25 12:42:00,7,0,1,5,152
2011-04-25 12:43:00,7,1,1,5,152
2011-04-25 12:44:00,7,1,1,5,152
2011-04-25 12:45:00,7,1,1,5,152
2011-04-25 12:46:00,7,1,1,5,151
2011-04-25 12:47:00,8,0,1,5,150
2011-04-25 12:48:00,7,1,1,5,150
2011-04-25 12:49:00,8,1,1,5,149
2011-04-25 12:50:00,264,0,1,6,150
2011-04-25 12:51:00,247,0,1,6,150
2011-04-25 12:52:00,209,0,1,5,150
2011-04-25 12:53:00,210,0,1,5,149
2011-04-25 12:54:00,200,0,1,6,150
2011-04-25 12:55:00,195,0,1,6,150
2011-04-25 12:56:00,195,0,1,5,150
2011-04-25 12:57:00,195,0,1,5,150
2011-04-25 12:58:00,192,0,1,5,150
2011-04-25 12:59:00,190,0,1,6,150
2011-04-25 13:00:00,188,0,1,5,149
2011-04-25 13:01:00,187,0,1,5,149
2011-04-25 13:02:00,186,0,1,5,149
2011-04-25 13:03:00,184,0,1,5,149
2011-04-25 13:04:00,183,0,1,5,149
2011-04-25 13:05:00,181,0,1,5,149
2011-04-25 13:06:00,182,0,1,5,149
2011-04-25 13:07:00,181,0,1,5,149
2011-04-25 13:08:00,179,0,1,5,149
2011-04-25 13:09:00,179,0,1,5,149
2011-04-25 13:10:00,177,0,1,5,149
2011-04-25 13:11:00,177,0,1,5,148
2011-04-25 13:12:00,176,0,1,5,150
2011-04-25 13:13:00,176,0,1,5,150
2011-04-25 13:14:00,176,0,1,5,150
2011-04-25 13:15:00,173,0,1,5,150
2011-04-25 13:16:00,174,0,1,5,149
2011-04-25 13:17:00,173,0,1,5,148
2011-04-25 13:18:00,172,0,1,5,148
2011-04-25 13:19:00,172,0,1,5,148
2011-04-25 13:20:00,172,0,1,5,149
2011-04-25 13:21:00,171,0,1,5,148
2011-04-25 13:22:00,171,0,1,5,149
2011-04-25 13:23:00,170,0,1,5,149
2011-04-25 13:24:00,170,0,1,5,149
2011-04-25 13:25:00,169,0,2,5,149
2011-04-25 13:26:00,168,0,1,5,149
2011-04-25 13:27:00,169,0,1,5,149
2011-04-25 13:28:00,168,0,1,5,149
2011-04-25 13:29:00,168,0,1,5,150
2011-04-25 13:30:00,167,0,1,6,150
2011-04-25 13:31:00,202,0,1,5,150
2011-04-25 13:32:00,166,0,1,5,150
2011-04-25 13:33:00,168,0,1,5,149
2011-04-25 13:34:00,168,0,1,5,150
2011-04-25 13:35:00,167,0,1,5,150
2011-04-25 13:36:00,167,0,1,5,149
2011-04-25 13:37:00,166,0,1,5,150
2011-04-25 13:38:00,166,0,1,5,150
2011-04-25 13:39:00,166,0,1,5,150
2011-04-25 13:40:00,166,0,1,5,149
2011-04-25 13:41:00,166,0,1,5,149
2011-04-25 13:42:00,165,0,1,5,149
2011-04-25 13:43:00,165,0,1,5,149
2011-04-25 13:44:00,164,0,1,5,148
2011-04-25 13:45:00,164,0,1,5,149
2011-04-25 13:46:00,200,0,1,5,149
2011-04-25 13:47:00,200,1,1,5,149
2011-04-25 13:48:00,170,4,6,1914,151
2011-04-25 13:49:00,169,3,6,1887,151
2011-04-25 13:50:00,164,0,1,6,149
2011-04-25 13:51:00,164,0,1,5,150
2011-04-25 13:52:00,163,0,1,5,149
2011-04-25 13:53:00,163,0,1,5,150
2011-04-25 13:54:00,163,0,1,5,150
2011-04-25 13:55:00,163,0,1,5,150
2011-04-25 13:56:00,163,0,1,5,150
2011-04-25 13:57:00,164,0,1,5,150
2011-04-25 13:58:00,161,0,1,5,150
2011-04-25 13:59:00,162,0,1,5,150
2011-04-25 14:00:00,162,0,1,5,149
2011-04-25 14:01:00,163,0,1,5,148
2011-04-25 14:02:00,163,0,1,5,149
2011-04-25 14:03:00,343,1,1,6,150
2011-04-25 14:04:00,345,1,1,6,150
2011-04-25 14:05:00,344,1,1,6,150
2011-04-25 14:06:00,344,1,1,6,151
2011-04-25 14:07:00,344,1,1,6,151
2011-04-25 14:08:00,344,1,1,6,150
2011-04-25 14:09:00,169,0,1,5,149
2011-04-25 14:10:00,195,0,1,5,149
2011-04-25 14:11:00,163,0,1,5,150
2011-04-25 14:12:00,163,0,1,5,148
2011-04-25 14:13:00,164,0,1,5,149
2011-04-25 14:14:00,164,0,1,5,146
2011-04-25 14:15:00,163,0,1,5,147
2011-04-25 14:16:00,163,0,1,5,147
2011-04-25 14:17:00,164,0,1,5,147
2011-04-25 14:18:00,163,0,1,5,148
2011-04-25 14:19:00,164,0,1,5,147
2011-04-25 14:20:00,163,0,1,5,147
2011-04-25 14:21:00,163,0,1,5,147
2011-04-25 14:22:00,162,0,1,5,146
2011-04-25 14:23:00,162,0,1,5,147
2011-04-25 14:24:00,160,1,1,5,146
2011-04-25 14:25:00,6,1,1,5,145
2011-04-25 14:26:00,6,1,1,5,145
2011-04-25 14:27:00,6,1,1,5,145
2011-04-25 14:28:00,6,1,1,5,147
2011-04-25 14:29:00,6,1,1,5,147
2011-04-25 14:30:00,6,1,1,5,146
2011-04-25 14:31:00,7,1,1,5,146
2011-04-25 14:32:00,6,1,1,5,145
2011-04-25 14:33:00,7,1,1,5,145
2011-04-25 14:34:00,6,1,1,5,145
2011-04-25 14:35:00,7,1,1,5,145
2011-04-25 14:36:00,7,0,1,5,145
2011-04-25 14:37:00,6,1,1,5,145
2011-04-25 14:38:00,6,1,1,5,145
2011-04-25 14:39:00,6,0,1,5,146
2011-04-25 14:40:00,6,1,1,5,147
2011-04-25 14:41:00,6,1,1,5,147
2011-04-25 14:42:00,6,1,1,5,147
2011-04-25 14:43:00,6,1,1,5,147
2011-04-25 14:44:00,6,1,1,5,148
2011-04-25 14:45:00,6,1,1,5,147
2011-04-25 14:46:00,6,1,1,5,147
2011-04-25 14:47:00,7,0,1,5,146
2011-04-25 14:48:00,6,1,1,5,146
2011-04-25 14:49:00,6,1,1,5,147
2011-04-25 14:50:00,6,1,1,5,148
2011-04-25 14:51:00,6,1,1,5,147
2011-04-25 14:52:00,6,1,1,5,146
2011-04-25 14:53:00,194,0,1,5,149
2011-04-25 14:54:00,188,0,1,5,149
2011-04-25 14:55:00,176,0,1,5,149
2011-04-25 14:56:00,173,0,1,5,149
2011-04-25 14:57:00,173,0,1,5,149
2011-04-25 14:58:00,171,0,1,5,149
2011-04-25 14:59:00,170,0,1,5,149
2011-04-25 15:00:00,169,0,1,5,149
2011-04-25 15:01:00,169,0,1,5,149
2011-04-25 15:02:00,169,0,1,5,149
2011-04-25 15:03:00,168,0,1,5,149
2011-04-25 15:04:00,168,0,1,5,149
2011-04-25 15:05:00,167,0,1,5,149
2011-04-25 15:06:00,166,0,1,5,149
2011-04-25 15:07:00,166,0,1,5,149
2011-04-25 15:08:00,166,0,1,5,150
2011-04-25 15:09:00,165,0,1,5,150
2011-04-25 15:10:00,165,0,1,5,150
2011-04-25 15:11:00,164,0,1,5,150
2011-04-25 15:12:00,164,0,1,5,150
2011-04-25 15:13:00,163,0,1,5,150
2011-04-25 15:14:00,163,0,1,5,150
2011-04-25 15:15:00,163,0,1,5,150
2011-04-25 15:16:00,168,3,6,1905,152
2011-04-25 15:17:00,168,4,6,1901,151
2011-04-25 15:18:00,163,0,1,5,150
2011-04-25 15:19:00,161,0,1,5,150
2011-04-25 15:20:00,162,0,1,5,150
2011-04-25 15:21:00,162,0,1,5,150
2011-04-25 15:22:00,162,1,1,5,150
2011-04-25 15:23:00,6,1,1,5,148
2011-04-25 15:24:00,6,0,1,5,149
2011-04-25 15:25:00,6,1,1,5,149
2011-04-25 15:26:00,6,1,1,5,149
2011-04-25 15:27:00,6,1,1,5,149
2011-04-25 15:28:00,6,1,1,5,149
2011-04-25 15:29:00,6,1,1,5,149
2011-04-25 15:30:00,6,1,1,5,149
2011-04-25 15:31:00,6,0,1,5,149
2011-04-25 15:32:00,6,1,1,5,149
2011-04-25 15:33:00,7,0,1,5,150
2011-04-25 15:34:00,6,1,1,5,149
2011-04-25 15:35:00,7,1,1,5,149
2011-04-25 15:36:00,6,1,1,5,149
2011-04-25 15:37:00,7,0,1,5,148
2011-04-25 15:38:00,6,1,1,5,149
2011-04-25 15:39:00,6,0,1,5,148
2011-04-25 15:40:00,6,1,1,5,148
2011-04-25 15:41:00,6,0,1,5,149
2011-04-25 15:42:00,6,1,1,5,149
2011-04-25 15:43:00,6,1,1,5,149
2011-04-25 15:44:00,6,1,1,5,148
2011-04-25 15:45:00,6,1,1,5,149
2011-04-25 15:46:00,6,1,1,5,147
2011-04-25 15:47:00,6,1,1,5,148
2011-04-25 15:48:00,6,1,1,5,148
2011-04-25 15:49:00,6,1,1,5,147
2011-04-25 15:50:00,6,1,1,5,149
2011-04-25 15:51:00,6,1,1,5,149
2011-04-25 15:52:00,7,1,1,5,149
2011-04-25 15:53:00,194,0,1,5,150
2011-04-25 15:54:00,187,0,1,5,150
2011-04-25 15:55:00,174,0,1,5,150
2011-04-25 15:56:00,354,1,1,6,151
2011-04-25 15:57:00,354,1,1,6,151
2011-04-25 15:58:00,351,1,1,6,151
2011-04-25 15:59:00,351,1,1,6,151
2011-04-25 16:00:00,350,1,1,48,151
2011-04-25 16:01:00,174,0,1,47,150
2011-04-25 16:02:00,174,0,1,47,149
2011-04-25 16:03:00,204,0,1,47,149
2011-04-25 16:04:00,167,0,1,47,149
2011-04-25 16:05:00,167,0,1,47,147
2011-04-25 16:06:00,167,0,1,46,147
2011-04-25 16:07:00,166,0,1,46,149
2011-04-25 16:08:00,166,0,1,46,150
2011-04-25 16:09:00,164,0,1,46,150
2011-04-25 16:10:00,164,0,1,46,150
2011-04-25 16:11:00,163,0,1,45,150
2011-04-25 16:12:00,164,0,1,45,150
2011-04-25 16:13:00,163,0,1,45,150
2011-04-25 16:14:00,163,0,1,46,149
2011-04-25 16:15:00,163,0,1,45,150
2011-04-25 16:16:00,198,0,1,46,149
2011-04-25 16:17:00,162,0,1,46,150
2011-04-25 16:18:00,162,0,1,45,150
2011-04-25 16:19:00,197,0,1,46,151
2011-04-25 16:20:00,162,0,1,46,151
2011-04-25 16:21:00,161,0,1,46,150
2011-04-25 16:22:00,162,0,1,45,150
2011-04-25 16:23:00,162,0,1,46,149
2011-04-25 16:24:00,161,0,1,46,150
2011-04-25 16:25:00,161,0,1,46,150
2011-04-25 16:26:00,161,0,1,45,149
2011-04-25 16:27:00,160,0,1,45,149
2011-04-25 16:28:00,159,0,1,45,149
2011-04-25 16:29:00,160,0,1,45,149
2011-04-25 16:30:00,160,0,1,45,149
2011-04-25 16:31:00,158,0,1,45,149
2011-04-25 16:32:00,6,0,1,45,148
2011-04-25 16:33:00,7,0,1,45,148
2011-04-25 16:34:00,6,1,1,45,148
2011-04-25 16:35:00,6,0,1,45,148
2011-04-25 16:36:00,7,1,1,45,149
2011-04-25 16:37:00,6,0,1,45,148
2011-04-25 16:38:00,7,0,1,45,149
2011-04-25 16:39:00,7,0,1,45,149
2011-04-25 16:40:00,7,0,1,45,148
2011-04-25 16:41:00,7,1,1,45,148
2011-04-25 16:42:00,6,1,1,45,9
2011-04-25 16:43:00,6,1,1,45,8
2011-04-25 16:44:00,6,1,1,45,8
2011-04-25 16:45:00,6,1,1,6,8
2011-04-25 16:46:00,6,1,1,6,8
2011-04-25 16:47:00,6,1,1,6,8
2011-04-25 16:48:00,6,1,1,6,8
